X,Y,OBJECTID,TREEID,STATUS,HEIGHT,SPREAD,DIAMETER,NOTES,SCIENTIFIC,COMMON,STATE_ID,SITE_ADDRESS,Date_Height,Date_Spread,CIRCUMF,Date_Circumference,YEAR_Designated,DATE_DESIG,Ownership,LAT,LON,Delist_Date,Delist_Ordinance,Delist_Reason,Neighborhood,Vol_Inspection,Native,Site_Notes,Ordinance,County_Rec
-122.615676090792604,45.511345653598418,337,,Merit,,,,,Acer saccharinum,Silver maple,1S2E06CB  500,4521 SE CLAY ST,,,,,,,Right of Way,45.51133999,-122.61566188,,,,,,,,,
-122.605958711632042,45.518488047689154,338,,Merit,,,,This tree possibly remains from the late 1800s Prettyman Nursery (SE 55 Ave was originally named Prettyman Avenue),Castanea sativa,Spanish chestnut,1S2E06AB  1400,600 SE 55TH AVE,,,,,,,,45.51848238,-122.6059445,,,,,,,,,
-122.604369765269269,45.511471216905043,339,,Merit,,,,,Liriodendron tulipifera,Tulip tree,1S2E06DA  400,1510 SE 57TH AVE,,,,,,,,45.51146555,-122.60435556,,,,,,,,,
-122.619081395625543,45.531908045687416,340,,Merit,,,,2 TREES,Liriodendron tulipifera,Tulip tree,1N2E31BB  4700,4262 NE SENATE ST,,,,,,,Right of Way,45.53190238,-122.61906718,,,,,,,,,
-122.619153097354882,45.53192195026957,341,,Merit,,,,2 TREES,Liriodendron tulipifera,Tulip tree,1N2E31BB  4700,4262 NE SENATE ST,,,,,,,Right of Way,45.53191628,-122.61913888,,,,,,,,,
-122.762624281836494,45.597302240903538,342,,Merit,,,,,Liriodendron tulipifera,Tulip tree,1N1W01CB  12700,9833 N IVANHOE ST,,,,,,,,45.59729658,-122.76261003,,,,,,,,,
-122.644839948593827,45.540044611954308,343,,Merit,,,,,Sciadopitys verticillata,Umbrella pine,1N1E26DA  4200,2416 NE 20TH AVE,,,,,,,,45.54003895,-122.64482573,,,,,,,,,
-122.76247413831824,45.612427155443832,344,,Merit,,,,Gravesite of Fred Ramsey who died in 1895 (Ramsey Lake is named after him),Thuja plicata,Western redcedar,2N1W36B   600,N. Lombard & Columbia Blvd,,,,,,,,45.6124215,-122.76245988,,,,,,,,,
-122.60936277768819,45.539383745126223,345,,Merit,,,,,Thuja plicata,Western redcedar,1N2E30DB  4000,2315 NE 53RD AVE,,,,,,,,45.53937808,-122.60934856,,,,,,,,,
-122.645231517039647,45.539978288416343,346,,Merit,,,,2 trees,Aesculus flava,Yellow buckeye,1N1E26DA  4200,2416 NE 20TH AVE,,,,,,,,45.53997262,-122.6452173,,,,,,,,,
-122.645234897400059,45.540027448919361,347,,Merit,,,,2 trees,Aesculus flava,Yellow buckeye,1N1E26DA  4200,2416 NE 20TH AVE,,,,,,,,45.54002178,-122.64522068,,,,,,,,,
-122.512237752025968,45.533440761642005,348,279,Heritage,150,87,65,"This tree is located along the fitness trail paralelling NE Halsey St, close to the intersection of NE Halsey and NE 146th Ave.",Pseudotsuga menziesii,Douglas fir,1N2E35A   100,13931 NE GLISAN ST,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,17,2016-03-01T00:00:00.000Z,2007,2007-07-01T00:00:00.000Z,Private,45.53343509,-122.51222355,,,,,,,,,
-122.631530477903269,45.511261892112415,349,280,Heritage,66,47,61,,Liriodendron tulipifera,Tulip tree,1S1E01CA  1100,1602 SE 32ND PL,,,15.9,,2007,2007-07-01T00:00:00.000Z,Right Of Way,45.51125623,-122.63151627,,,,,,,,,
-122.715338142971774,45.535041388091102,350,281,Heritage,80,45,33,,Pinus wallichiana,Himalayan pine,1N1E29CD  11900,3310 NW FRANKLIN CT,,,8.67,,2007,2007-07-01T00:00:00.000Z,"Private, Side Yard, Corner Lot",45.53503573,-122.71532391,,,,,,,,,
-122.708653729535314,45.527949506206966,351,282,Heritage,112,54,50,This tree is to the right of the main entrance to the gymnasium.,Sequoia sempervirens,Coast redwood,1N1E32AC  4400,701 NW CULPEPPER TER,,,13.2,,2007,2007-07-01T00:00:00.000Z,Portland Parks & Recreation (Hillside Park),45.52794385,-122.7086395,,,,,,,,,
-122.700866307999121,45.511160436791357,352,283,Heritage,87,17,21,,Abies concolor,White fir,1S1E04CB  5000,2156 SW LAUREL ST,,,5.5,,2007,2007-07-01T00:00:00.000Z,"Private, Front Yard",45.51115478,-122.70085208,,,,,,,,,
-122.718976202193176,45.578232208684128,353,284,Heritage,55,82,59,"This tree is in a rear yard, but fully visible from N Depauw.",Quercus garryana,Oregon white oak,1N1E08CC  17100,4768 N OBERLIN ST,,2016-03-01T00:00:00.000Z,15.5,2016-03-01T00:00:00.000Z,2008,,"Private, Rear Yard",45.57822655,-122.71896196,,,,,,,,,
-122.636105497033981,45.548158598364935,354,285,Heritage,120,60,54,,Pinus ponderosa,Ponderosa pine,1N1E25BB  100,3437 NE 29TH AVE,,,14.05,,2008,,"Private, Front Yard",45.54815293,-122.63609128,,,,,,,,,
-122.658001038260679,45.545975201478953,355,286,Heritage,75,52,38,"This tree is not visible from the street, the best view is from Irving Park.",Ginkgo biloba,Ginkgo,1N1E26BB  12000,3145 NE 8TH AVE,,,9.95,,2009,2009-08-05T00:00:00.000Z,"Private, Rear Yard",45.54596954,-122.65798681,,,,,,,,,
-122.645827886098886,45.509907531440462,356,287,Heritage,20,36,21,,Ulmus glabra `Camperdownii',Camperdown elm,1S1E02DA  20000,1836 SE LOCUST AVE,,,5.6,,2009,2009-08-05T00:00:00.000Z,"Private, Front Yard",45.50990187,-122.64581367,,,,,,,,,
-122.620142217941179,45.499132719261844,357,288,Heritage,27,27,16,"This tree is one of a pair of Heritage Crape Myrtles at Van Veen Nursery.  It is on a raised bank behind a low stone wall.  They are both Lagerstroemia fauriei, a variety known as Japanese Crape Myrtle.  These are the first two hybrids of their kind and*",Lagerstroemia indica,Crape myrtle,1S2E07BC  11100,4201 SE Franklin St.,,,4.2,,2009,2009-08-05T00:00:00.000Z,"Private, Front Yard",45.49912706,-122.62012801,,,,,,,,,
-122.620018773251488,45.49907860672554,358,289,Heritage,22,33,13,"This tree is one of a pair of Heritage Crape Myrtles at Van Veen Nursery.  It is on a raised bank behind a low stone wall.  They are both Lagerstroemia fauriei, a variety known as Japanese Crape Myrtle.  These are the first two hybrids of their kind and*",Lagerstroemia indica,Crape myrtle,1S2E07BC  11100,4201 SE Franklin St.,,,3.3,,2009,2009-08-05T00:00:00.000Z,"Private, Front Yard",45.49907294,-122.62000456,,,,,,,,,
-122.707405342581609,45.487746256597717,359,290,Heritage,26,32,30,"This tree is a Yellow Bellflower Apple and is at the dead end of this street.  It is over 160 years old and has great historical significance, being an Oregon State Heritage Tree and recognized by the Home Orchard Society.",Malus x domestica,Yellow bellflower apple,,4700-4799 SW Campbell Ct,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,7.9,2016-03-01T00:00:00.000Z,2009,2009-08-05T00:00:00.000Z,Right Of Way,45.4877406,-122.70739112,,,,,,,,,
-122.673051304732994,45.525418199496919,360,291,Heritage,20,25,18,"This tree is inside the Portland Chinese Garden, adjacent to the main entrance.",Osmanthus fragrans,Osmanthus,1N1E34CA  3900,239 NW Everett St.,,,4.7,,2009,2009-08-05T00:00:00.000Z,Private (Fee Entry),45.52541254,-122.67303708,,,,,,,,,
-122.635728320497321,45.479973293875027,361,292,Heritage,40,54,21,"This tree was planted as a seedling in 1952 and is located within the Crystal Springs Rhododendron Garden (Fee Entry).  It can be found at the south end of the Park, between the Pavillion and the Restrooms.",Davidia involucrata,Dove Tree,1S1E13    200,2425 S.E. Bybee St.,,,5.4,,2009,2009-08-05T00:00:00.000Z,Public (Crystal Springs - Fee Entry),45.47996763,-122.63571411,,,,,,,,,
-122.642760177132857,45.519200686531562,362,293,Heritage,110,12,40,"This tree is located inside Lone Fir Cemetery, on the north side of the Cemetery; opposite 2231 SE Stark St. This tree is distinctive for its well defined columnar form.",Calocedrus decurrens,Incense cedar,1S1E02    101,SE 20th & Morrison,,,10.5,,2009,2009-08-05T00:00:00.000Z,Public (Metro),45.51919502,-122.64274596,,,,,,,,,
-122.644897741707638,45.518781046928858,363,294,Heritage,85,50,51,"This tree was the inspiration for the name of the historic Lone Fir Cemetery, it is located in the northwest section of the lot, roughly opposite 437 SE 22nd Ave.",Pseudotsuga menziesii,Douglas fir,1S1E02    101,SE 20th & Morrison St.,,,13.3,,2009,2009-08-05T00:00:00.000Z,"Public, Metro",45.51877538,-122.64488353,,,,,,,,,
-122.642009583508994,45.518090404682376,364,295,Heritage,100,105,56,"This tree is located inside the Cemetery, northeast of the old chapel on the main east/west paved path. This maple is known as the General Joseph Lane Tree.  It was planted in commemoration of General Joseph Lane who came to Oregon on the Oregon Trail, *",Acer macrophyllum,Bigleaf maple,1S1E02    101,SE 20th & Morrison,,,14.7,,2009,2009-08-05T00:00:00.000Z,Public (Metro),45.51808474,-122.64199537,,,,,,,,,
-122.629952796414173,45.479397535869133,365,296,Heritage,78,29,35,"This tree is opposite 3210 SE Woodstock Blvd, on the Reed College campus.",Chamaecyparis lawsoniana,Port Orford cedar,1S1E13    100,3203 SE WOODSTOCK BLVD,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,9.2,2016-03-01T00:00:00.000Z,2009,2009-08-05T00:00:00.000Z,Private (Reed Campus),45.47939187,-122.62993859,,,,,,,,,
-122.657108058071046,45.55544557931912,366,297,Heritage,72,50,47,,Castanea sativa,Spanish chestnut,1N1E23CB  100,828 NE PRESCOTT ST,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,12.2,2016-03-01T00:00:00.000Z,2009,2009-08-05T00:00:00.000Z,Right Of Way,45.55543992,-122.65709383,,,,,,,,,
-122.629466992898415,45.503636271474072,367,298,Heritage,40,94,48,This tree is at the corner of SE 34th Ave and SE Clinton Ave.,Catalpa bignonioides,Southern catalpa,1S1E12AB  7700,3401 SE CLINTON ST,,,12.5,,2010,2010-11-10T00:00:00.000Z,"Private, Side Yard",45.50363061,-122.62945278,,,,,,,,,
-122.656670733037899,45.545061983398348,368,299,Heritage,105,42,39,front yard,Pinus taeda,Loblolly pine,1N1E26BB  14300,3045 NE 9TH AVE,,,10.3,,2010,2010-11-10T00:00:00.000Z,"Private, Front Yard",45.54505632,-122.65665651,,,,,,,,,
-122.624132450889917,45.479322237006215,369,300,Heritage,90,73,60,front yard,Cedrus deodara,Deodar cedar,1S1E13DA  10700,3735 SE WOODSTOCK BLVD,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,15.8,2016-03-01T00:00:00.000Z,2010,2010-11-10T00:00:00.000Z,"Private, Front Yard",45.47931657,-122.62411825,,,,,,,,,
-122.584410811233738,45.513824223421949,370,301,Heritage,120,60,73,This tree is adjacent to the exit for the parking lot at St. Andrews Care Center.,Sequoia sempervirens,Coast redwood,1S2E05AC  1200,7617 SE MAIN ST,,,19.2,,2010,2010-11-10T00:00:00.000Z,"Private, Front Yard",45.51381856,-122.5843966,,,,,,,,,
-122.640169284038194,45.549621510695729,371,303,Heritage,60,81,63,This tree is on NE 25th Ave.,Platanus x acerifolia,London planetree,1N1E24CC  10100,2437 NE REGENTS DR,,,16.5,,2010,2010-11-10T00:00:00.000Z,Right Of Way,45.54961585,-122.64015506,,,,,,,,,
-122.634950565412538,45.518620456469009,372,304,Heritage,80,90,44,This tree is on the corner of SE Washington St. and SE 30th Ave.,Quercus macrocarpa,Burr oak,1S1E01BA  14700,2921-2955 SE WASHINGTON ST,,,11.6,,2010,2010-11-10T00:00:00.000Z,Right Of Way,45.51861479,-122.63493635,,,,,,,,,
-122.65760767587922,45.544063690830626,373,305,Heritage,80,64,45,,Acer pseudoplatanus,Sycamore maple,1N1E26BC  1600,2923 NE 8TH AVE,,,11.9,,2010,2010-11-10T00:00:00.000Z,Right Of Way,45.54405803,-122.65759345,,,,,,,,,
-122.647862470504435,45.470967894065815,374,,Merit,110,55,42,in backyard,Pseudotsuga menziesii,Douglas fir,1S1E23AC  4100,7425 SE 17TH AVE,,,11,,2011,2011-09-26T00:00:00.000Z,Private,45.47096223,-122.64784826,,,,,,,,,
-122.603770880927243,45.514694033644879,375,307,Heritage,120,43,88,,Sequoiadendron giganteum,Giant sequoia,1S2E06AD  3200,5810 SE Taylor St.,,,23.1,,2011,2011-10-03T00:00:00.000Z,"Private, Front Yard",45.51468837,-122.60375667,,,,,,,,,
-122.638990215583362,45.53220328511523,376,308,Heritage,76,83,46,,Acer pseudoplatanus,Sycamore maple,1N1E36BB  8000,2607 NE WASCO ST,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,11.95,2016-03-01T00:00:00.000Z,2011,2011-10-03T00:00:00.000Z,Right Of Way,45.53219762,-122.638976,,,,,,,,,
-122.728281514251435,45.52680220630522,377,306,Heritage,95,39,40,This row of trees is visible to the west of the entrance of the main parking area on NW Cornell.,Metasequoia glyptostroboides,Dawn redwood,1N1E31A   200,Upper Macleay Park,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,10.43,2016-03-01T00:00:00.000Z,2011,2011-10-03T00:00:00.000Z,"Portland Parks & Recreation, (Upper Macleay Park)",45.52679655,-122.72826728,,,,,,,,,
-122.741601371263286,45.474521888224643,378,309,Heritage,89,75,49,This tree is fully visible from SW California St.,Cedrus libani ssp. atlantica,Blue atlas cedar,1S1E19BB  6600,7000 SW 63RD AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,12.9,,2011,2011-10-03T00:00:00.000Z,"Private, Side Yard",45.47451624,-122.74158715,,,,,,,,,
-122.626525858352522,45.569549378930645,379,310,Heritage,48,35,19,,Diospyrus virginiana,American persimmon,1N1E13DB  1800,6440 NE 36TH AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,5.06,2016-03-01T00:00:00.000Z,2011,2011-10-03T00:00:00.000Z,Right Of Way,45.56954371,-122.62651163,,,,,,,,,
-122.625422497214942,45.557176033023637,380,311,Heritage,45,42,26,,Larix kaempferi,Japanese larch,1N1E24AD  3800,4626 NE 37TH AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,6.8,2016-03-01T00:00:00.000Z,2011,2011-10-03T00:00:00.000Z,"Private, Front Yard",45.55717037,-122.62540828,,,,,,,,,
-122.669184299979975,45.553216593249495,381,312,Heritage,90,120,64,"This tree is a variety of European Beech known as a Copper Beech, Fagus sylvatica f. purpurea.",Fagus sylvatica,European beech,1N1E22DB  16100,4073 N GANTENBEIN AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,16.65,2016-03-01T00:00:00.000Z,2013,2013-02-28T00:00:00.000Z,"Private, Front Yard",45.55321093,-122.66917007,,,,,,,,,
-122.716770107840318,45.519215031703709,382,313,Heritage,103,33,41,This tree is an Oregon Heritage Tree.  It was the first Dawn Redwood to bear cones in the Western hemisphere in 8 million years.,Metasequoia glyptostroboides,Dawn redwood,1S1E05    1000,SW Bary Ln. in Hoyt Arboretum,,,10.6,,2013,2013-02-28T00:00:00.000Z,Portland Parks & Recreation (Hoyt Arboretum),45.51920938,-122.71675588,,,,,,,,,
-122.715002357210167,45.533879109878932,383,314,Heritage,115,75,47,This tree is visible from the corner of NW 33rd Ave and NW Quimby St.,Quercus palustris,Pin oak,1N1E29CD  15700,1611 NW 32ND AVE,,,12.4,,2013,2013-02-28T00:00:00.000Z,"Private, Side Yard",45.53387345,-122.71498813,,,,,,,,,
-122.625773453725088,45.488487530968847,384,315,Heritage,78,64,57,,Aesculus hippocastanum,Common horsechestnut,1S1E13AB  11400,4741 SE 36TH PL,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,14.8,2016-03-01T00:00:00.000Z,2014,2014-04-09T00:00:00.000Z,Right Of Way,45.48848187,-122.62575925,,,,,,,,,
-122.6924705617256,45.463619515309617,385,316,Heritage,106,80,53,,Fagus sylvatica,European beech,1S1E21CD  5200,1357 SW SPRING GARDEN ST,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,13.8,2016-03-01T00:00:00.000Z,2014,2014-04-09T00:00:00.000Z,"Private, Front Yard",45.46361386,-122.69245635,,,,,,,,,
-122.670235542661445,45.569707013609587,386,317,Heritage,82,67,42,,Tilia tomentosa,Silver linden,1N1E15DB  3500,408 N ROSA PARKS WAY,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,1101,2016-03-01T00:00:00.000Z,2014,2014-04-09T00:00:00.000Z,Right Of Way,45.56970135,-122.67022131,,,,,,,,,
-122.636910970535169,45.513642191782246,387,318,Heritage,73,111,50,,Ulmus americana,American elm,1S1E01BC  1800,2803 SE MAIN ST,,,13,,2015,2015-06-17T00:00:00.000Z,Right Of Way,45.51363653,-122.63689676,,,,,,,,,
-122.644565829481493,45.462842582277609,388,319,Heritage,85,120,59,,Ulmus americana,American elm,1S1E23DD  9100,1904-1912 SE Umatilla St ,,,15.4,,2015,2015-06-17T00:00:00.000Z,Right Of Way,45.46283692,-122.64455162,,,,,,,,,
-122.646920949848393,45.558090666386661,389,320,Heritage,25,30,37,,Prunus armeniaca,Apricot,1N1E23AC  2600,4823 NE 18th Ave,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,9.8,2016-03-01T00:00:00.000Z,2015,2015-06-17T00:00:00.000Z,"Private, Front Yard",45.558085,-122.64690672,,,,,,,,,
-122.629696355248342,45.486988827356981,390,321,Heritage,23,40,37,,Malus x domestica,Gravenstein apple,1S1E13AB  16400,5003 SE 34th Ave,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,9.73,2016-03-01T00:00:00.000Z,2015,2015-06-17T00:00:00.000Z,"Private, Front Yard",45.48698316,-122.62968215,,,,,,,,,
-122.757918087114732,45.5894059290085,391,322,Heritage,71,59,42,,Aesculus hippocastanum,Common horsechestnut,1N1W12BA  10100,8710 N. Willamette Blvd,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,11,2016-03-01T00:00:00.000Z,2015,2015-06-17T00:00:00.000Z,Right Of Way,45.58940027,-122.75790384,,,,,,,,,
-122.610739562642081,45.509771330655525,392,323,Heritage,80,116,61,,Juglans x paradox,Paradox walnut,1S2E06CA  90000,5024 SE Mill St,,,16,,2015,2015-09-16T00:00:00.000Z,"Private, Rear Yard",45.50976567,-122.61072535,,,,,,,,,
-122.582880201465542,45.515315380028106,393,,Merit,68,81,32,,Acer macrophyllum,Bigleaf maple,1S2E05AA  9500,1040 SE 78TH AVE,,,8.5,,2015,2015-12-18T00:00:00.000Z,Right Of Way,45.51530971,-122.58286599,,,,,,,,,
-122.647378767249776,45.474725069944753,394,,Merit,,,,,Prunus spp.,Cherry,1S1E23AB  9200,6726 SE 17TH AVE,,,,,2015,2015-12-18T00:00:00.000Z,"Private, Rear Yard",45.47471941,-122.64736456,,,,,,,,,
-122.681324328562283,45.455933862152797,395,,Merit,,,,,Sequoia sempervirens,Coast redwood,1S1E27BC  5900,9519 SW 2ND AVE,,,,,2015,2015-12-18T00:00:00.000Z,"Private, Rear Yard",45.45592821,-122.68131012,,,,,,,,,
-122.632298616522945,45.551730832093313,396,,Merit,80,,,5 trees in the Right of Way. Height 80'.,Cedrus deodara,Deodar cedar,1N1E24CD  2900,3210 NE SHAVER ST,,,,,2015,2015-12-18T00:00:00.000Z,Right Of Way,45.55172517,-122.6322844,,,,,,,,,
-122.632416176349224,45.551737453565359,397,,Merit,80,,,5 trees in the Right of Way. Height 80'.,Cedrus deodara,Deodar cedar,1N1E24CD  2900,3210 NE SHAVER ST,,,,,2015,2015-12-18T00:00:00.000Z,Right Of Way,45.55173179,-122.63240195,,,,,,,,,
-122.632546134723043,45.551740644150918,398,,Merit,80,,,5 trees in the Right of Way. Height 80'.,Cedrus deodara,Deodar cedar,1N1E24CD  2900,3210 NE SHAVER ST,,,,,2015,2015-12-18T00:00:00.000Z,Right Of Way,45.55173498,-122.63253191,,,,,,,,,
-122.632684181527694,45.551746885670482,399,,Merit,80,,,5 trees in the Right of Way. Height 80'.,Cedrus deodara,Deodar cedar,1N1E24CD  2900,3210 NE SHAVER ST,,,,,2015,2015-12-18T00:00:00.000Z,Right Of Way,45.55174122,-122.63266996,,,,,,,,,
-122.632763753397256,45.551682193878328,400,,Merit,80,,,5 trees in the Right of Way. Height 80'.,Cedrus deodara,Deodar cedar,1N1E24CD  2900,3210 NE SHAVER ST,,,,,2015,2015-12-18T00:00:00.000Z,Right Of Way,45.55167653,-122.63274953,,,,,,,,,
-122.634339622984442,45.529358063021427,401,,Merit,,,,4 trees planted in the right-of-way in the 1950s,Sequoiadendron giganteum,Giant sequoia,1N1E36BD  12800,3010 NE HOLLADAY ST,,,,,2015,2015-12-18T00:00:00.000Z,Right Of Way,45.5293524,-122.63432541,,,,,,,,,
-122.634241104747218,45.529351985782945,402,,Merit,,,,4 trees planted in the right-of-way in the 1950s,Sequoiadendron giganteum,Giant sequoia,1N1E36BD  12800,3010 NE HOLLADAY ST,,,,,2015,2015-12-18T00:00:00.000Z,Right Of Way,45.52934632,-122.63422689,,,,,,,,,
-122.634158642997406,45.529363505286419,403,,Merit,,,,4 trees planted in the right-of-way in the 1950s,Sequoiadendron giganteum,Giant sequoia,1N1E36BD  12800,3010 NE HOLLADAY ST,,,,,2015,2015-12-18T00:00:00.000Z,Right Of Way,45.52935784,-122.63414443,,,,,,,,,
-122.634064250722304,45.529356934670155,404,,Merit,,,,4 trees planted in the right-of-way in the 1950s,Sequoiadendron giganteum,Giant sequoia,1N1E36BD  12800,3010 NE HOLLADAY ST,,,,,2015,2015-12-18T00:00:00.000Z,Right Of Way,45.52935127,-122.63405003,,,,,,,,,
-122.592907087072419,45.527812310698934,405,,Merit,,,,,Acer palmatum,Japanese maple,1N2E32BD  17400,703 NE 69TH AVE,,,,,2015,2015-12-18T00:00:00.000Z,"Private, Rear Yard",45.52780664,-122.59289288,,,,,,,,,
-122.621248798640792,45.483339646388515,406,,Merit,,,,,Platanus x acerifolia,London planetree,1S1E13AD  16900,5420 SE 40TH AVE,,,,,2015,2015-12-18T00:00:00.000Z,"Private, Rear Yard",45.48333398,-122.62123459,,,,,,,,,
-122.631247106143505,45.521099716714438,407,,Merit,75,90,46,,Quercus garryana,Oregon white oak,1N1E36CD  2000,255 SE 33RD AVE,,,12.1,,2015,2015-12-18T00:00:00.000Z,"Private, Rear Yard",45.52109405,-122.63123289,,,,,,,,,
-122.580230178563895,45.494775982683031,408,324,Heritage,41,40,28,publicly owned tree in the right-of-way,Arbutus menziesii,Madrone,1S2E08DA  12300,8018 SE BUSH ST,,,7.3,,2016,2016-06-01T00:00:00.000Z,Right Of Way,45.49477032,-122.58021598,,,,,,,,,
-122.724087926976893,45.468256131219682,409,325,Heritage,72,41,27,privately owned tree,Metasequoia glyptostroboides,Dawn redwood,1S1E19DA  1000,4600 SW MAPLEWOOD RD,,,7.1,,2016,2016-06-01T00:00:00.000Z,"Private, Rear Yard",45.46825048,-122.72407371,,,,,,,,,
-122.725059010290593,45.468426428615757,410,326,Heritage,76,49,34,privately owned tree,Metasequoia glyptostroboides,Dawn redwood,1S1E19DA  1000,4600 SW MAPLEWOOD RD,,,9,,2016,2016-06-01T00:00:00.000Z,"Private, Rear Yard",45.46842078,-122.72504479,,,,,,,,,
-122.604452982502252,45.524632105427635,411,327,Heritage,34,39,18,,Prunus x 'Shirotae' ,Mt. Fuji flowering cherry,1N2E31DA  11200,221 NE 58TH AVE,,,4.7,,2016,2016-06-01T00:00:00.000Z,"Private, Front Yard",45.52462644,-122.60443877,,,,,,,,,
-122.623621906872927,45.568354195240175,412,328,Heritage,86,99,80,"Fernhill Park, NE 39th and NE Holman St",Quercus garryana,Oregon white oak,1N1E13DA  3700,NE 39th and NE Holman St,,,20.9,,2016,2016-06-01T00:00:00.000Z,"Portland Parks & Recreation, (Fernhill Park)",45.56834853,-122.62360768,,,,,,,,,
-122.737813611393094,45.58349095349616,413,329,Heritage,114,54,69,"Peninsula Crossing Trail, at N Carey, between N. Princeton St and N. Syracuse St (right-of-way)",Sequoia sempervirens,Coast redwood,1N1E07CA  4600,N Carey & N Princeton,,,18,,2016,2016-06-01T00:00:00.000Z,Right Of Way,45.5834853,-122.73779937,,,,,,,,,
-122.628029696528642,45.473555863773164,808,332,Heritage,99,100,66,,Quercus rubra,Northern red oak,,6824 SE 34th Ave,2016-06-23T00:00:00.000Z,2016-06-23T00:00:00.000Z,17.4,2016-06-23T00:00:00.000Z,2017,2017-03-22T00:00:00.000Z,Private,45.4735502,-122.62801549,,,,,,Yes,,188244,
-122.594439013770838,45.491820638282526,809,333,Heritage,20,30,28,,Ulmus glabra `Camperdownii',Camperdown elm,,4223 SE 67th Ave,2016-06-23T00:00:00.000Z,2016-06-23T00:00:00.000Z,7.41,2016-06-23T00:00:00.000Z,2017,2017-03-22T00:00:00.000Z,Private,45.49181497,-122.59442481,,,,,,No,,188244,
-122.686123105453873,45.57176507753892,810,334,Heritage,84,39,36,,Pinus ponderosa,Ponderosa pine,,6804 N Campbell Ave,2016-06-29T00:00:00.000Z,2016-06-29T00:00:00.000Z,9.5,2016-06-29T00:00:00.000Z,2017,2017-03-22T00:00:00.000Z,Right of Way,45.57175942,-122.68610887,,,,,,Yes,,188244,
-122.724359280176444,45.468263983444288,811,330,Heritage,62,31,81,,Taxodium distichum,Bald cypress,,4600 SW Maplewood Rd,2016-06-23T00:00:00.000Z,2016-06-23T00:00:00.000Z,21.3,2016-06-23T00:00:00.000Z,2017,2017-03-22T00:00:00.000Z,Private,45.46825833,-122.72434506,,,,,,No,,188244,
-122.724928593775971,45.468198024471491,812,331,Heritage,56,,38,,Pinus bungeana,Lacebark pine,,4600 SW Maplewood Rd,2016-06-23T00:00:00.000Z,2016-06-23T00:00:00.000Z,10,2016-06-23T00:00:00.000Z,2017,2017-03-22T00:00:00.000Z,Private,45.46819237,-122.72491437,,,,,,No,,188244,
-122.623657806246626,45.567466201774018,813,335,Heritage,54,63,25,,Carpinus betulus,European hornbeam,,Fernhill Park,2016-06-29T00:00:00.000Z,2016-06-29T00:00:00.000Z,6.65,2016-06-29T00:00:00.000Z,2017,2017-03-22T00:00:00.000Z,Portland Parks & Recreation (Fernhill Park),45.56746053,-122.62364358,,,,,,No,,188244,
-122.623754841365297,45.567607925951727,814,336,Heritage,64,60,27,,Carpinus betulus,European hornbeam,,Fernhill Park,2016-06-29T00:00:00.000Z,2016-06-29T00:00:00.000Z,7,2016-06-29T00:00:00.000Z,2017,2017-03-22T00:00:00.000Z,Portland Parks & Recreation (Fernhill Park),45.56760226,-122.62374062,,,,,,No,,188244,
